study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_09	T_NK_lineage	26	ydT Cell	4	738	0.5000035724492712	0.0	0.0	0.0	0.5000035724492712
vaccination_study_09	T_NK_lineage	26	Treg	5	738	0.48380965990282937	0.0	0.0	0.0	0.48380965990282937
vaccination_study_09	T_NK_lineage	26	MAIT Cell	6	738	0.384549156901972	0.0	0.0	0.0	0.384549156901972
vaccination_study_09	T_NK_lineage	26	CD8 Naive / T Central Memory	7	738	0.2577272077736496	0.0	0.0	0.0	0.2577272077736496
vaccination_study_09	T_NK_lineage	26	CD4 Naive / T Central Memory	8	738	0.12657187767933695	0.017615176151761516	0.0	0.0	0.15475615952215538
vaccination_study_09	T_NK_lineage	27	CD4 Naive / T Central Memory	1	707	0.8358852529294084	0.9702970297029703	0.0	0.0	2.388360500454161
vaccination_study_09	T_NK_lineage	27	CD8 Naive / T Central Memory	2	707	0.7660903115175764	0.10183875530410184	0.0	0.0	0.9290323200041394
vaccination_study_09	T_NK_lineage	27	Treg	3	707	0.48380965990282937	0.10608203677510608	0.018387553041018388	0.0	0.6719284717840175
vaccination_study_09	T_NK_lineage	27	CD4 T Effector Memory	4	707	0.5208095170048586	0.07779349363507779	0.0	0.0	0.645279106820983
vaccination_study_09	T_NK_lineage	27	ydT Cell	5	707	0.5000035724492712	0.039603960396039604	0.0	0.0	0.5633699090829345
vaccination_study_09	T_NK_lineage	27	MAIT Cell	6	707	0.384549156901972	0.04667609618104668	0.002828854314002829	0.0	0.4620597651056495
vaccination_study_09	T_NK_lineage	27	CD8 Cytotoxic / T Effector Memory	7	707	0.2746498999714204	0.03253182461103253	0.0	0.0	0.32670081934907247
vaccination_study_09	T_NK_lineage	27	NK Cell	8	707	0.3007895112889397	0.009900990099009901	0.007072135785007072	0.0	0.3237032312323626
vaccination_study_09	T_NK_lineage	28	CD4 Naive / T Central Memory	1	465	0.823849671334667	1.0	0.0	0.0	2.423849671334667
vaccination_study_09	T_NK_lineage	28	CD8 Naive / T Central Memory	2	465	0.7492997999428408	0.04946236559139785	0.0	0.0	0.8284395848890773
vaccination_study_09	T_NK_lineage	28	Treg	3	465	0.48380965990282937	0.08172043010752689	0.0	0.0	0.6145623480748724
vaccination_study_09	T_NK_lineage	28	ydT Cell	4	465	0.5000035724492712	0.03870967741935484	0.0	0.0	0.5619390563202389
vaccination_study_09	T_NK_lineage	28	CD4 T Effector Memory	5	465	0.5008573878250929	0.0064516129032258064	0.0	0.0	0.5111799684702543
vaccination_study_09	T_NK_lineage	28	MAIT Cell	6	465	0.384549156901972	0.017204301075268817	0.0	0.0	0.4120760386224021
vaccination_study_09	T_NK_lineage	28	NK Cell	7	465	0.3007895112889397	0.0	0.0	0.0	0.3007895112889397
