study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	marker_decision_score	marker_base_score	negative_marker_penalty	confound_marker_penalty	marker_penalty	marker_discriminative_score	marker_gate_score	key_marker_bonus	marker_any_fraction	marker_mean_positive_fraction	key_marker_any_fraction	key_marker_two_fraction	key_marker_max_fraction	key_marker_enrichment	negative_marker_any_fraction	negative_marker_mean_positive_fraction	confound_marker_any_fraction	confound_marker_mean_positive_fraction	available_negative_markers	available_confound_markers	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_09	B_lineage	5	Plasma Cell	3	1050	0.3629572735067162	0.3629572735067162	0.18761904761904763	0.4831809523809524	0.09717857142857142	0.5803595238095238	0.0	0.0	0.0	0.24	0.04428571428571428	0.18761904761904763	0.012380952380952381	0.11523809523809524	0.9071775077475462	0.9914285714285714	0.4838095238095238	0.28476190476190477	0.07833333333333334	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4	0.002857142857142857	0.002857142857142857	0.0009523809523809524	0.008571428571428572
vaccination_study_09	B_lineage	6	Naive B Cell	1	930	0.9462775078593884	0.9462775078593884	1.0	0.04338351254480287	0.016559139784946237	0.0599426523297491	0.940057347670251	0.940057347670251	0.0	0.9978494623655914	0.5812596006144393	0.6838709677419355	0.6838709677419355	0.6838709677419355	1.2039646094864394	0.0956989247311828	0.03189964157706093	0.047311827956989246	0.015770609318996417	CD27;TNFRSF13B;MZB1	FCRL5;ITGAX;TBX21	0.9924731182795699	0.9010752688172043	0.8903225806451613	4.497476702508961
vaccination_study_09	B_lineage	6	Memory B Cell	2	930	0.3487532152043441	0.3487532152043441	0.053763440860215055	0.353247311827957	0.0	0.353247311827957	0.0	0.0	0.0	0.9924731182795699	0.2512218963831867	0.053763440860215055	0.0	0.03763440860215054	0.20832260642279482	0.7086021505376344	0.3817204301075269	0.0	0.0	TCL1A;MZB1		0.0956989247311828	0.09032258064516129	0.07096774193548387	0.3286021505376344
vaccination_study_09	B_lineage	6	Plasma Cell	3	930	0.3629572735067162	0.3629572735067162	0.12473118279569892	0.4583225806451613	0.047217741935483865	0.5055403225806452	0.0	0.0	0.0	0.14623655913978495	0.025806451612903226	0.12473118279569892	0.0032258064516129032	0.07956989247311828	0.6184884508708688	0.9602150537634409	0.42473118279569894	0.13978494623655913	0.03521505376344086	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4	0.0032258064516129032	0.0032258064516129032	0.002150537634408602	0.01096774193548387
vaccination_study_09	B_lineage	7	Naive B Cell	1	815	0.965725921691912	0.965725921691912	1.0	0.12772188139059304	0.07392638036809816	0.20164826175869122	0.7983517382413088	0.7983517382413088	0.0	1.0	0.6776511831726556	0.9251533742331288	0.9251533742331288	0.9251533742331288	1.6226238297337967	0.27975460122699386	0.09734151329243353	0.21104294478527608	0.07075664621676891	CD27;TNFRSF13B;MZB1	FCRL5;ITGAX;TBX21	0.9877300613496932	0.8049079754601227	0.9104294478527607	4.276143149284254
vaccination_study_09	B_lineage	7	Memory B Cell	2	815	0.3487532152043441	0.3487532152043441	0.2331288343558282	0.4843926380368099	0.0	0.4843926380368099	0.0	0.0	0.0	0.9987730061349693	0.31567205800334636	0.2331288343558282	0.0098159509202454	0.20368098159509201	0.7943302899945047	0.9337423312883436	0.5889570552147239	0.0	0.0	TCL1A;MZB1		0.0687116564417178	0.05889570552147239	0.049079754601226995	0.22773006134969326
vaccination_study_09	B_lineage	7	Plasma Cell	3	815	0.3629572735067162	0.3629572735067162	0.3965436319876801	0.4842453987730061	0.08572085889570552	0.5699662576687117	0.0	0.0	0.0	0.3214723926380368	0.05991820040899795	0.29570552147239265	0.025766871165644172	0.252760736196319	1.4033524420611498	0.9901840490797545	0.49079754601227	0.25153374233128833	0.06840490797546012	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4	0.0049079754601227	0.0049079754601227	0.0049079754601227	0.01865030674846626
vaccination_study_09	B_lineage	8	Naive B Cell	1	771	0.9528258073735353	0.9528258073735353	1.0	0.04880242109814095	0.04584954604409857	0.09465196714223953	0.9053480328577604	0.9053480328577604	0.0	0.9987029831387808	0.6221975171391513	0.7341115434500648	0.7341115434500648	0.7341115434500648	1.2911391389377256	0.10765239948119326	0.035884133160397756	0.1309987029831388	0.04366623432771293	CD27;TNFRSF13B;MZB1	FCRL5;ITGAX;TBX21	0.9870298313878081	0.9053177691309987	0.8793774319066148	4.44516645049719
vaccination_study_09	B_lineage	8	Memory B Cell	2	771	0.3487532152043441	0.3487532152043441	0.13488975356679636	0.3776523994811932	0.0	0.3776523994811932	0.0	0.0	0.0	0.9883268482490273	0.2710765239948119	0.13488975356679636	0.00648508430609598	0.12062256809338522	0.473371742487387	0.7561608300907912	0.41050583657587547	0.0	0.0	TCL1A;MZB1		0.11413748378728923	0.10765239948119326	0.057068741893644616	0.3587548638132296
vaccination_study_09	B_lineage	8	Plasma Cell	3	771	0.3629572735067162	0.3629572735067162	0.14526588845654995	0.46023346303501944	0.049708171206225685	0.5099416342412452	0.0	0.0	0.0	0.16731517509727625	0.030479896238651105	0.14526588845654995	0.0038910505836575876	0.08690012970168612	0.7127537726006388	0.9610894941634242	0.43190661478599224	0.14656290531776914	0.03826199740596628	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4	0.00648508430609598	0.00648508430609598	0.0012970168612191958	0.018417639429312585
vaccination_study_09	B_lineage	9	Naive B Cell	1	764	0.9573842526436125	0.9573842526436125	1.0	0.04034904013961606	0.04581151832460733	0.08616055846422338	0.9138394415357767	0.9138394415357767	0.0	1.0	0.6475317875841436	0.7918848167539267	0.7918848167539267	0.7918848167539267	1.3913839678262965	0.08900523560209424	0.02966841186736475	0.13089005235602094	0.04363001745200698	CD27;TNFRSF13B;MZB1	FCRL5;ITGAX;TBX21	0.9986910994764397	0.9319371727748691	0.9450261780104712	4.577713787085514
vaccination_study_09	B_lineage	9	Memory B Cell	2	764	0.3487532152043441	0.3487532152043441	0.14136125654450263	0.3999869109947644	0.0	0.3999869109947644	0.0	0.0	0.0	0.993455497382199	0.276534983341266	0.14136125654450263	0.003926701570680628	0.1243455497382199	0.4945148983397216	0.8036649214659686	0.4299738219895288	0.0	0.0	TCL1A;MZB1		0.041884816753926704	0.03926701570680628	0.01832460732984293	0.12827225130890052
vaccination_study_09	B_lineage	9	Plasma Cell	3	764	0.3629572735067162	0.3629572735067162	0.12041884816753927	0.46344895287958116	0.06106020942408377	0.524509162303665	0.0	0.0	0.0	0.1662303664921466	0.02879581151832461	0.12041884816753927	0.006544502617801047	0.06806282722513089	0.5986925201259305	0.9685863874345549	0.4335732984293193	0.1793193717277487	0.048429319371727744	MS4A1;CD79A;CD3D;LST1	LILRA4;CLEC4C;IRF7;TCF4	0.002617801047120419	0.002617801047120419	0.0	0.00680628272251309
