study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_04	Myeloid_lineage	3	Classical Monocyte	1	3925	0.6138802694316203	0.999235668789809	1.0	0.0	3.2126573394953146
vaccination_study_04	Myeloid_lineage	3	Intermediate Monocyte	2	3925	0.5662907742374934	0.1864968152866242	0.0532484076433121	0.0	0.9179340863394043
vaccination_study_04	Myeloid_lineage	3	Non-Classical Monocyte	3	3925	0.4357223946113676	0.03490445859872612	0.034394904458598725	0.0	0.525964432827928
vaccination_study_04	Myeloid_lineage	3	Plasmacytoid DC	4	3925	0.5032543706955271	0.0	0.0	0.0	0.5032543706955271
vaccination_study_04	Myeloid_lineage	3	Conventional DC 2	5	3925	0.3650571406947703	0.0354140127388535	0.011464968152866241	0.0	0.43318452922980216
vaccination_study_04	Myeloid_lineage	3	Conventional DC 1	6	3925	0.41090592598198744	0.0	0.0	0.0	0.41090592598198744
vaccination_study_04	Myeloid_lineage	30	Classical Monocyte	1	224	0.46532203133277833	0.9776785714285714	0.8303571428571429	0.0	2.8599648884756355
vaccination_study_04	Myeloid_lineage	30	Non-Classical Monocyte	2	224	0.7697570574434269	0.59375	0.59375	0.0	2.3135070574434273
vaccination_study_04	Myeloid_lineage	30	Conventional DC 2	3	224	0.3650571406947703	0.1875	0.17857142857142858	0.0	0.8436285692661989
vaccination_study_04	Myeloid_lineage	30	Intermediate Monocyte	4	224	0.6355710285325058	0.04017857142857143	0.026785714285714284	0.0	0.7266424571039344
vaccination_study_04	Myeloid_lineage	30	Plasmacytoid DC	5	224	0.5887307954287444	0.008928571428571428	0.0	0.0	0.6030165097144586
vaccination_study_04	Myeloid_lineage	30	Conventional DC 1	6	224	0.41090592598198744	0.017857142857142856	0.0	0.0	0.439477354553416
vaccination_study_04	Myeloid_lineage	31	Plasmacytoid DC	1	211	0.9795201695300083	1.0	1.0	0.0	3.5795201695300083
vaccination_study_04	Myeloid_lineage	31	Conventional DC 1	2	211	0.41090592598198744	0.0	0.0	0.0	0.41090592598198744
vaccination_study_04	Myeloid_lineage	31	Conventional DC 2	3	211	0.3650571406947703	0.0	0.0	0.0	0.3650571406947703
vaccination_study_04	Myeloid_lineage	31	Non-Classical Monocyte	4	211	0.09380912737455536	0.0	0.0	0.0	0.09380912737455536
vaccination_study_04	Myeloid_lineage	31	Intermediate Monocyte	5	211	0.0770907439642776	0.0	0.0	0.0	0.0770907439642776
vaccination_study_04	Myeloid_lineage	31	Classical Monocyte	6	211	0.07601604480435935	0.0	0.0	0.0	0.07601604480435935
vaccination_study_04	Myeloid_lineage	32	Plasmacytoid DC	1	165	0.9169302959206842	1.0	0.7515151515151515	0.0	3.2684454474358358
vaccination_study_04	Myeloid_lineage	32	Conventional DC 2	2	165	0.8558843563157497	0.4	0.36363636363636365	0.0	1.8595207199521135
vaccination_study_04	Myeloid_lineage	32	Conventional DC 1	3	165	0.41090592598198744	0.006060606060606061	0.0	0.0	0.42060289567895714
vaccination_study_04	Myeloid_lineage	32	Non-Classical Monocyte	4	165	0.203943086354348	0.0	0.0	0.0	0.203943086354348
vaccination_study_04	Myeloid_lineage	32	Classical Monocyte	5	165	0.1324907288276697	0.024242424242424242	0.024242424242424242	0.0	0.19552103185797276
vaccination_study_04	Myeloid_lineage	32	Intermediate Monocyte	6	165	0.13539695754181488	0.01818181818181818	0.0	0.0	0.16448786663272397
vaccination_study_04	Myeloid_lineage	33	Plasmacytoid DC	1	125	0.9236206766063725	1.0	0.904	0.0	3.4276206766063724
